start_ns,end_ns,stage,bytes
186856200937675,186856200955305,pty_engine_feed,4
186856200957785,186856200973865,event_wait,0
186856200975695,186856200993235,pty_engine_feed,4
186856200995635,186856201014145,event_wait,0
186856201016015,186856201034015,pty_engine_feed,4
186856201036575,186856201052315,event_wait,0
186856201054155,186856201071985,pty_engine_feed,4
186856201074555,186856201089535,event_wait,0
186856201091325,186856201108965,pty_engine_feed,4
186856201111325,186856201126615,event_wait,0
186856201128425,186856201145735,pty_engine_feed,4
186856201148185,186856201163405,event_wait,0
186856201165155,186856201182675,pty_engine_feed,4
186856201185435,186856201201275,event_wait,0
186856201203135,186856201220575,pty_engine_feed,4
186856201223045,186856201238385,event_wait,0
186856201240185,186856201258555,pty_engine_feed,4
186856201261185,186856201276075,event_wait,0
186856201277895,186856201295165,pty_engine_feed,4
186856201299535,186856201314525,event_wait,0
186856201317245,186856201335115,pty_engine_feed,4
186856201337595,186856201352865,event_wait,0
186856201354635,186856201372185,pty_engine_feed,4
186856201374565,186856201390965,event_wait,0
186856201392725,186856201409945,pty_engine_feed,4
186856201412405,186856201427875,event_wait,0
186856201429695,186856201447915,pty_engine_feed,4
186856201450505,186856201465465,event_wait,0
186856201467254,186856201484974,pty_engine_feed,4
186856201487484,186856201502654,event_wait,0
186856201504524,186856201522494,pty_engine_feed,4
186856201525054,186856201541104,event_wait,0
186856201542954,186856201560304,pty_engine_feed,4
186856201562744,186856201577984,event_wait,0
186856201579824,186856201597254,pty_engine_feed,4
186856201599654,186856201615494,event_wait,0
186856201617344,186856201635214,pty_engine_feed,4
186856201637724,186856201652924,event_wait,0
186856201654724,186856201673144,pty_engine_feed,4
186856201675644,186856201690774,event_wait,0
186856201692784,186856201710844,pty_engine_feed,4
186856201713354,186856201728664,event_wait,0
186856201730454,186856201748004,pty_engine_feed,4
186856201750494,186856201766594,event_wait,0
186856201768454,186856201785784,pty_engine_feed,4
186856201788234,186856201803364,event_wait,0
186856201805294,186856201822484,pty_engine_feed,4
186856201825054,186856201840594,event_wait,0
186856201842494,186856201860394,pty_engine_feed,4
186856201863054,186856201878344,event_wait,0
186856201880154,186856201898284,pty_engine_feed,4
186856201900844,186856201916214,event_wait,0
186856201918004,186856201936284,pty_engine_feed,4
186856201938924,186856201954214,event_wait,0
186856201956014,186856201974174,pty_engine_feed,4
186856201976544,186856201992004,event_wait,0
186856201993834,186856202012354,pty_engine_feed,4
186856202014874,186856202029824,event_wait,0
186856202031714,186856202050004,pty_engine_feed,4
186856202052564,186856202067844,event_wait,0
186856202069724,186856202087794,pty_engine_feed,4
186856202090314,186856202105624,event_wait,0
186856202107434,186856202125603,pty_engine_feed,4
186856202128013,186856202143383,event_wait,0
186856202145233,186856202163493,pty_engine_feed,4
186856202166043,186856202182653,event_wait,0
186856202184503,186856202203613,pty_engine_feed,4
186856202206043,186856202221033,event_wait,0
186856202222823,186856202240353,pty_engine_feed,4
186856202242713,186856202258083,event_wait,0
186856202259933,186856202278473,pty_engine_feed,4
186856202280793,186856202295873,event_wait,0
186856202297643,186856202315213,pty_engine_feed,4
186856202317663,186856202333823,event_wait,0
186856202335573,186856202353173,pty_engine_feed,4
186856202355553,186856202370663,event_wait,0
186856202372523,186856202389583,pty_engine_feed,4
186856202392053,186856203356952,event_wait,0
186856203358942,186856203450921,pty_engine_feed,4
186856203453541,186856203471121,event_wait,0
186856203472921,186856203491901,pty_engine_feed,4
186856203495051,186856203514671,event_wait,0
186856203516451,186856203534711,pty_engine_feed,4
186856203537441,186856203556351,event_wait,0
186856203558191,186856203575911,pty_engine_feed,4
186856203578361,186856203597041,event_wait,0
186856203598871,186856203616631,pty_engine_feed,4
186856203619171,186856203636191,event_wait,0
186856203638041,186856203655471,pty_engine_feed,4
186856203658091,186856203675171,event_wait,0
186856203676951,186856203694441,pty_engine_feed,4
186856203696911,186856203713871,event_wait,0
186856203715651,186856203733371,pty_engine_feed,4
186856203735961,186856203751081,event_wait,0
186856203752971,186856203771351,pty_engine_feed,4
186856203773981,186856203789291,event_wait,0
186856203791171,186856203809231,pty_engine_feed,4
186856203812041,186856203827861,event_wait,0
186856203829631,186856203847171,pty_engine_feed,4
186856203849481,186856203864591,event_wait,0
186856203866441,186856203883841,pty_engine_feed,4
186856203886441,186856203901491,event_wait,0
186856203903251,186856203921041,pty_engine_feed,4
186856203923631,186856203939161,event_wait,0
186856203941021,186856203961691,pty_engine_feed,4
186856203966141,186856203981521,event_wait,0
186856203984171,186856204002781,pty_engine_feed,4
186856204005721,186856204025631,event_wait,0
186856204027411,186856204044631,pty_engine_feed,4
186856204047261,186856204063281,event_wait,0
186856204065071,186856204082531,pty_engine_feed,4
186856204085121,186856204100320,event_wait,0
186856204102080,186856204119510,pty_engine_feed,4
186856204121990,186856204137160,event_wait,0
186856204139020,186856204156450,pty_engine_feed,4
186856204158800,186856204174060,event_wait,0
186856204175910,186856204204200,pty_engine_feed,4
186856204206960,186856204223400,event_wait,0
186856204225220,186856204243350,pty_engine_feed,4
186856204245840,186856204260770,event_wait,0
186856204262650,186856204280100,pty_engine_feed,4
186856204282500,186856204297870,event_wait,0
186856204299680,186856204317000,pty_engine_feed,4
186856204319330,186856204334480,event_wait,0
186856204336250,186856204353980,pty_engine_feed,4
186856204356490,186856204371850,event_wait,0
186856204373790,186856204391960,pty_engine_feed,4
186856204394460,186856204410570,event_wait,0
186856204412430,186856204430890,pty_engine_feed,4
186856204433470,186856204448670,event_wait,0
186856204450460,186856204468520,pty_engine_feed,4
186856204471150,186856204486200,event_wait,0
186856204488090,186856204506430,pty_engine_feed,4
186856204509140,186856204524300,event_wait,0
186856204526070,186856204543400,pty_engine_feed,4
186856204546000,186856204561120,event_wait,0
186856204562960,186856204581270,pty_engine_feed,4
186856204583700,186856204598920,event_wait,0
186856204600690,186856204618210,pty_engine_feed,4
186856204620560,186856204635890,event_wait,0
186856204637680,186856204655160,pty_engine_feed,4
186856204657540,186856204673050,event_wait,0
186856204674890,186856204692830,pty_engine_feed,4
186856204695240,186856204710220,event_wait,0
186856204712090,186856204729730,pty_engine_feed,4
186856204732160,186856204747339,event_wait,0
186856204749139,186856204766679,pty_engine_feed,4
186856204769199,186856204784019,event_wait,0
186856204785889,186856204803449,pty_engine_feed,4
186856204806209,186856204821729,event_wait,0
186856204823569,186856204841409,pty_engine_feed,4
186856204843869,186856204858949,event_wait,0
186856204860809,186856204878249,pty_engine_feed,4
186856204880729,186856204895829,event_wait,0
186856204897679,186856204915989,pty_engine_feed,4
186856204919849,186856204962669,event_wait,0
186856204964889,186856204985989,pty_engine_feed,4
186856204989039,186856205019419,event_wait,0
186856205021639,186856205040309,pty_engine_feed,4
186856205043489,186856205080169,event_wait,0
186856205082759,186856205100369,pty_engine_feed,4
186856205103179,186856205125409,event_wait,0
186856205127979,186856205145389,pty_engine_feed,4
186856205148099,186856205168449,event_wait,0
186856205170999,186856205188689,pty_engine_feed,4
186856205191439,186856205211359,event_wait,0
186856205213859,186856205231499,pty_engine_feed,4
186856205234149,186856205254129,event_wait,0
186856205256699,186856205274589,pty_engine_feed,4
186856205277429,186856205296489,event_wait,0
186856205298849,186856205316439,pty_engine_feed,4
186856205319239,186856205342949,event_wait,0
186856205345549,186856205363859,pty_engine_feed,4
186856205366509,186856205385169,event_wait,0
186856205387679,186856205405638,pty_engine_feed,4
186856205408358,186856205424948,graphics_map_pointer,14513408
186856205426458,186856205432628,engine_render_unmap,14513408
186856205440148,186856205481378,gl_texture_swap,14513408
186856205487178,186856205784858,pty_engine_feed,4
186856205793568,186856205810578,event_wait,0
186856205813198,186856205832068,pty_engine_feed,4
186856205834968,186856205854498,event_wait,0
186856205856938,186856205875938,pty_engine_feed,4
186856205879078,186856205898888,event_wait,0
186856205901208,186856205920018,pty_engine_feed,4
186856205922778,186856205944078,event_wait,0
186856205946488,186856205965028,pty_engine_feed,4
186856205967768,186856205986718,event_wait,0
186856205989358,186856206170817,pty_engine_feed,4
186856206186357,186856206206037,event_wait,0
186856206210657,186856206242907,pty_engine_feed,4
186856206249247,186856206271407,event_wait,0
186856206276167,186856206295697,pty_engine_feed,4
186856206298847,186856206321097,event_wait,0
186856206323627,186856206341607,pty_engine_feed,4
186856206344367,186856206364787,event_wait,0
186856206367387,186856206385727,pty_engine_feed,4
186856206388677,186856206407557,event_wait,0
186856206410067,186856206428727,pty_engine_feed,4
186856206431897,186856206451197,event_wait,0
186856206453587,186856206471667,pty_engine_feed,4
186856206474627,186856206493787,event_wait,0
186856206496587,186856206515037,pty_engine_feed,4
186856206517837,186856206537997,event_wait,0
186856206540397,186856206557817,pty_engine_feed,4
186856206560747,186856206579827,event_wait,0
186856206582417,186856206600937,pty_engine_feed,4
186856206604007,186856207553045,event_wait,0
186856207555995,186856207650605,pty_engine_feed,4
186856207656575,186856207679465,event_wait,0
186856207682245,186856207701765,pty_engine_feed,4
186856207704655,186856207726485,event_wait,0
186856207728935,186856207747545,pty_engine_feed,4
186856207750435,186856207770855,event_wait,0
186856207773495,186856207791555,pty_engine_feed,4
186856207794365,186856207815675,event_wait,0
186856207818245,186856207836845,pty_engine_feed,4
186856207839675,186856207860085,event_wait,0
186856207862585,186856207880675,pty_engine_feed,4
186856207883465,186856207903535,event_wait,0
186856207905995,186856207923705,pty_engine_feed,4
186856207926435,186856207947755,event_wait,0
186856207950095,186856207967635,pty_engine_feed,4
186856207970365,186856207988625,event_wait,0
186856207991025,186856208008945,pty_engine_feed,4
186856208012025,186856208031954,event_wait,0
186856208034394,186856208052634,pty_engine_feed,4
186856208055274,186856208073824,event_wait,0
186856208076264,186856208093664,pty_engine_feed,4
186856208096344,186856208114634,event_wait,0
186856208117204,186856208135764,pty_engine_feed,4
186856208138644,186856208156864,event_wait,0
186856208159344,186856208177704,pty_engine_feed,4
186856208180494,186856208198664,event_wait,0
186856208201104,186856208219014,pty_engine_feed,4
186856208221864,186856208240864,event_wait,0
186856208243244,186856208260554,pty_engine_feed,4
186856208263454,186856208281534,event_wait,0
186856208284054,186856208301654,pty_engine_feed,4
186856208304384,186856208322234,event_wait,0
186856208324704,186856208342604,pty_engine_feed,4
186856208345604,186856208372454,event_wait,0
186856208374954,186856208392554,pty_engine_feed,4
186856208395364,186856208413954,event_wait,0
186856208416514,186856208434924,pty_engine_feed,4
186856208437884,186856208457514,event_wait,0
186856208459944,186856208477764,pty_engine_feed,4
186856208480534,186856208498214,event_wait,0
186856208500584,186856208518734,pty_engine_feed,4
186856208521474,186856208539954,event_wait,0
186856208542644,186856208560674,pty_engine_feed,4
186856208563444,186856208581954,event_wait,0
186856208584324,186856208602524,pty_engine_feed,4
186856208605494,186856208623724,event_wait,0
186856208626114,186856208644474,pty_engine_feed,4
186856208647114,186856208664794,event_wait,0
186856208667254,186856208685583,pty_engine_feed,4
186856208688233,186856208707273,event_wait,0
186856208709743,186856208727533,pty_engine_feed,4
186856208730423,186856208749883,event_wait,0
186856208752533,186856208770773,pty_engine_feed,4
186856208773643,186856208791783,event_wait,0
186856208794243,186856208812543,pty_engine_feed,4
186856208815653,186856208833933,event_wait,0
186856208836393,186856208854603,pty_engine_feed,4
186856208857323,186856208875183,event_wait,0
186856208877653,186856208895393,pty_engine_feed,4
186856208898093,186856208916443,event_wait,0
186856208918853,186856208937453,pty_engine_feed,4
186856208940243,186856208959303,event_wait,0
186856208961783,186856208979383,pty_engine_feed,4
186856208982123,186856209000453,event_wait,0
186856209002973,186856209021513,pty_engine_feed,4
186856209024743,186856209043653,event_wait,0
186856209046123,186856209064333,pty_engine_feed,4
186856209067033,186856209115903,event_wait,0
186856209118403,186856209136123,pty_engine_feed,4
186856209141293,186856209159983,event_wait,0
186856209163863,186856209182153,pty_engine_feed,4
186856209184893,186856209205113,event_wait,0
186856209207613,186856209225153,pty_engine_feed,4
186856209228163,186856209247173,event_wait,0
186856209249593,186856209267103,pty_engine_feed,4
186856209270033,186856209288503,event_wait,0
186856209291033,186856209309113,pty_engine_feed,4
186856209312023,186856209330293,event_wait,0
186856209332802,186856209351312,pty_engine_feed,4
186856209354222,186856209372512,event_wait,0
186856209374932,186856209393132,pty_engine_feed,4
186856209395982,186856209415492,event_wait,0
186856209418142,186856209436242,pty_engine_feed,4
186856209439192,186856209460452,event_wait,0
186856209463072,186856209481152,pty_engine_feed,4
186856209483942,186856209502262,event_wait,0
186856209505282,186856209523272,pty_engine_feed,4
186856209526242,186856209543952,event_wait,0
186856209546382,186856209564082,pty_engine_feed,4
186856209567102,186856209584832,event_wait,0
186856209587292,186856209605212,pty_engine_feed,4
186856209608002,186856209627902,event_wait,0
186856209630442,186856209648112,pty_engine_feed,4
186856209651112,186856209669372,event_wait,0
186856209671712,186856209690102,pty_engine_feed,4
186856209692852,186856209710482,event_wait,0
186856209712922,186856209731082,pty_engine_feed,4
186856209733752,186856209751452,event_wait,0
186856209754072,186856209772022,pty_engine_feed,4
186856209774642,186856209793192,event_wait,0
186856209795792,186856209813022,pty_engine_feed,4
186856209815902,186856209834812,event_wait,0
186856209837242,186856209854932,pty_engine_feed,4
186856209857852,186856209875132,event_wait,0
186856209877532,186856209896032,pty_engine_feed,4
186856209898682,186856209916632,event_wait,0
186856209919102,186856209937012,pty_engine_feed,4
186856209939872,186856209957392,event_wait,0
186856209959892,186856209977902,pty_engine_feed,4
186856209980522,186856209999081,event_wait,0
186856210003441,186856210021951,pty_engine_feed,4
186856210024771,186856210042541,event_wait,0
186856210045101,186856210062831,pty_engine_feed,4
186856210065661,186856210084371,event_wait,0
186856210087031,186856210104911,pty_engine_feed,4
186856210107751,186856210125421,event_wait,0
186856210127891,186856210145701,pty_engine_feed,4
186856210148401,186856210166281,event_wait,0
186856210168751,186856210187011,pty_engine_feed,4
186856210189591,186856210207661,event_wait,0
186856210210381,186856210229021,pty_engine_feed,4
186856210231731,186856213868816,event_wait,0
186856213871796,186856213892226,graphics_map_pointer,14513408
186856213893636,186856213900536,engine_render_unmap,14513408
186856213908666,186856213952085,gl_texture_swap,14513408
186856213954655,186856213983275,event_wait,0
186856213985465,186856215824533,event_wait,0
186856215831513,186856217188851,event_wait,0
186856217197750,186856217212720,event_wait,0
