start_ns,end_ns,stage,bytes
186856543150373,186856543168653,pty_engine_feed,4
186856543171763,186856543191573,event_wait,0
186856543193703,186856543211633,pty_engine_feed,4
186856543214753,186856543234313,event_wait,0
186856543236403,186856543253833,pty_engine_feed,4
186856543256913,186856543276803,event_wait,0
186856543278823,186856543296723,pty_engine_feed,4
186856543299803,186856543319503,event_wait,0
186856543321623,186856543339813,pty_engine_feed,4
186856543342863,186856543362573,event_wait,0
186856543364693,186856543382913,pty_engine_feed,4
186856543386123,186856543406113,event_wait,0
186856543408293,186856543425573,pty_engine_feed,4
186856543428473,186856543448233,event_wait,0
186856543450363,186856543468053,pty_engine_feed,4
186856543471273,186856543490753,event_wait,0
186856543492803,186856543510583,pty_engine_feed,4
186856543513653,186856543534543,event_wait,0
186856543536753,186856543554733,pty_engine_feed,4
186856543557773,186856543577752,event_wait,0
186856543579822,186856543597952,pty_engine_feed,4
186856543600812,186856543621212,event_wait,0
186856543623432,186856543640772,pty_engine_feed,4
186856543643952,186856543663942,event_wait,0
186856543666102,186856543683762,pty_engine_feed,4
186856543686852,186856543706812,event_wait,0
186856543708902,186856543726622,pty_engine_feed,4
186856543729702,186856543749052,event_wait,0
186856543751222,186856543768932,pty_engine_feed,4
186856543772012,186856543791902,event_wait,0
186856543794072,186856543811822,pty_engine_feed,4
186856543815112,186856543834982,event_wait,0
186856543837012,186856543854692,pty_engine_feed,4
186856543857922,186856543877642,event_wait,0
186856543879802,186856543897892,pty_engine_feed,4
186856543901022,186856543920462,event_wait,0
186856543922562,186856543940662,pty_engine_feed,4
186856543943922,186856543963382,event_wait,0
186856543965452,186856543984032,pty_engine_feed,4
186856543987202,186856544008722,event_wait,0
186856544011032,186856544028892,pty_engine_feed,4
186856544031882,186856544051682,event_wait,0
186856544053792,186856544071832,pty_engine_feed,4
186856544074862,186856544093882,event_wait,0
186856544096132,186856544113842,pty_engine_feed,4
186856544117322,186856544137762,event_wait,0
186856544139862,186856544157752,pty_engine_feed,4
186856544160722,186856544179962,event_wait,0
186856544182122,186856544199892,pty_engine_feed,4
186856544202942,186856544222931,event_wait,0
186856544225331,186856544242711,pty_engine_feed,4
186856544245851,186856544265441,event_wait,0
186856544267581,186856544285951,pty_engine_feed,4
186856544288891,186856544308401,event_wait,0
186856544310481,186856544327811,pty_engine_feed,4
186856544330791,186856544350601,event_wait,0
186856544352621,186856544370751,pty_engine_feed,4
186856544373891,186856544393621,event_wait,0
186856544395801,186856544413401,pty_engine_feed,4
186856544416381,186856546090229,event_wait,0
186856546097689,186856546202928,pty_engine_feed,4
186856546208518,186856546241178,event_wait,0
186856546243668,186856546269068,pty_engine_feed,4
186856546272788,186856546298318,event_wait,0
186856546300438,186856546319568,pty_engine_feed,4
186856546323018,186856546347268,event_wait,0
186856546349438,186856546367988,pty_engine_feed,4
186856546371378,186856546395318,event_wait,0
186856546397468,186856546414868,pty_engine_feed,4
186856546417948,186856546440318,event_wait,0
186856546442498,186856546459968,pty_engine_feed,4
186856546462888,186856546484988,event_wait,0
186856546490108,186856546520178,pty_engine_feed,4
186856546525368,186856546546288,event_wait,0
186856546548618,186856546566368,pty_engine_feed,4
186856546569538,186856546589398,event_wait,0
186856546591558,186856546609468,pty_engine_feed,4
186856546612578,186856546632028,event_wait,0
186856546634158,186856546652508,pty_engine_feed,4
186856546655718,186856546675548,event_wait,0
186856546677648,186856546695428,pty_engine_feed,4
186856546698588,186856546719638,event_wait,0
186856546721788,186856546739568,pty_engine_feed,4
186856546742698,186856546762038,event_wait,0
186856546764308,186856546782248,pty_engine_feed,4
186856546785238,186856546805558,event_wait,0
186856546807748,186856546825458,pty_engine_feed,4
186856546828678,186856546848697,event_wait,0
186856546850887,186856546868637,pty_engine_feed,4
186856546871687,186856546891707,event_wait,0
186856546893907,186856546911507,pty_engine_feed,4
186856546914587,186856546934197,event_wait,0
186856546936397,186856546953007,pty_engine_feed,4
186856546956007,186856547006337,event_wait,0
186856547008587,186856547027437,pty_engine_feed,4
186856547030757,186856547050367,event_wait,0
186856547052567,186856547070227,pty_engine_feed,4
186856547073377,186856547093927,event_wait,0
186856547096057,186856547114107,pty_engine_feed,4
186856547117237,186856547139147,event_wait,0
186856547141207,186856547159347,pty_engine_feed,4
186856547162637,186856547182257,event_wait,0
186856547184317,186856547202257,pty_engine_feed,4
186856547205427,186856547226127,event_wait,0
186856547228417,186856547246527,pty_engine_feed,4
186856547249507,186856547268757,event_wait,0
186856547270837,186856547288247,pty_engine_feed,4
186856547291297,186856547310877,event_wait,0
186856547313027,186856547331297,pty_engine_feed,4
186856547334377,186856547354497,event_wait,0
186856547356787,186856547374177,pty_engine_feed,4
186856547377137,186856547396517,event_wait,0
186856547398707,186856547416127,pty_engine_feed,4
186856547419447,186856547439337,event_wait,0
186856547441497,186856547459337,pty_engine_feed,4
186856547462397,186856547481987,event_wait,0
186856547484157,186856547502196,pty_engine_feed,4
186856547505136,186856547525086,event_wait,0
186856547527246,186856547545426,pty_engine_feed,4
186856547548476,186856547570886,event_wait,0
186856547572926,186856547590266,pty_engine_feed,4
186856547593386,186856547613876,event_wait,0
186856547615986,186856547633416,pty_engine_feed,4
186856547636626,186856547657276,event_wait,0
186856547659366,186856547678806,pty_engine_feed,4
186856547682686,186856547702616,event_wait,0
186856547704776,186856547722556,pty_engine_feed,4
186856547725906,186856547745296,event_wait,0
186856547747366,186856547765356,pty_engine_feed,4
186856547768476,186856547788146,event_wait,0
186856547790246,186856547808446,pty_engine_feed,4
186856547811686,186856547831756,event_wait,0
186856547833786,186856547851556,pty_engine_feed,4
186856547854566,186856547875666,event_wait,0
186856547877836,186856547895586,pty_engine_feed,4
186856547898586,186856547918506,event_wait,0
186856547920716,186856547938486,pty_engine_feed,4
186856547941556,186856547961386,event_wait,0
186856547963576,186856547981656,pty_engine_feed,4
186856547984706,186856548006046,event_wait,0
186856548008126,186856548026726,pty_engine_feed,4
186856548029966,186856548048786,event_wait,0
186856548050896,186856548068526,pty_engine_feed,4
186856548071526,186856548091326,event_wait,0
186856548093476,186856548111546,pty_engine_feed,4
186856548114526,186856548135146,event_wait,0
186856548137346,186856548154845,pty_engine_feed,4
186856548158095,186856548178125,event_wait,0
186856548180315,186856548198575,pty_engine_feed,4
186856548201625,186856548221145,event_wait,0
186856548223285,186856548240695,pty_engine_feed,4
186856548243815,186856548264835,event_wait,0
186856548267025,186856548284695,pty_engine_feed,4
186856548287755,186856548309225,event_wait,0
186856548311405,186856548329705,pty_engine_feed,4
186856548332755,186856548352115,event_wait,0
186856548354265,186856548371745,pty_engine_feed,4
186856548374795,186856548394795,event_wait,0
186856548396915,186856548414655,pty_engine_feed,4
186856548419535,186856548439465,event_wait,0
186856548442715,186856548460915,pty_engine_feed,4
186856548464005,186856548483725,event_wait,0
186856548485935,186856548503815,pty_engine_feed,4
186856548507335,186856548526505,event_wait,0
186856548528685,186856548546975,pty_engine_feed,4
186856548550015,186856548570135,event_wait,0
186856548572325,186856548589875,pty_engine_feed,4
186856548592805,186856549979733,event_wait,0
186856549982013,186856550078553,pty_engine_feed,4
186856550082073,186856550108483,event_wait,0
186856550110683,186856550129182,pty_engine_feed,4
186856550132512,186856550155842,event_wait,0
186856550158042,186856550177312,pty_engine_feed,4
186856550180822,186856550203772,event_wait,0
186856550205962,186856550223212,pty_engine_feed,4
186856550226362,186856550248402,event_wait,0
186856550250592,186856550268172,pty_engine_feed,4
186856550271352,186856550293262,event_wait,0
186856550295362,186856550313282,pty_engine_feed,4
186856550316472,186856550338002,event_wait,0
186856550340012,186856550358212,pty_engine_feed,4
186856550361562,186856550381412,event_wait,0
186856550383572,186856550401182,pty_engine_feed,4
186856550404112,186856550423862,event_wait,0
186856550426102,186856550444222,pty_engine_feed,4
186856550447342,186856550466902,event_wait,0
186856550469032,186856550486362,pty_engine_feed,4
186856550489632,186856550510682,event_wait,0
186856550512972,186856550530462,pty_engine_feed,4
186856550533622,186856550553792,event_wait,0
186856550555952,186856550573422,pty_engine_feed,4
186856550576632,186856550598492,event_wait,0
186856550600642,186856550618422,pty_engine_feed,4
186856550621512,186856550641742,event_wait,0
186856550643822,186856550661452,pty_engine_feed,4
186856550664732,186856550684372,event_wait,0
186856550686572,186856550704382,pty_engine_feed,4
186856550707542,186856550728272,event_wait,0
186856550730582,186856550748532,pty_engine_feed,4
186856550751592,186856550771362,event_wait,0
186856550773661,186856550791461,pty_engine_feed,4
186856550794591,186856550814161,event_wait,0
186856550816291,186856550835801,pty_engine_feed,4
186856550839561,186856550858591,event_wait,0
186856550860841,186856550878341,pty_engine_feed,4
186856550881361,186856550900691,event_wait,0
186856550902771,186856550920591,pty_engine_feed,4
186856550923631,186856550943791,event_wait,0
186856550945911,186856550963371,pty_engine_feed,4
186856550966321,186856550986991,event_wait,0
186856550989301,186856551007511,pty_engine_feed,4
186856551012621,186856551031441,event_wait,0
186856551033631,186856551052691,pty_engine_feed,4
186856551055801,186856551075751,event_wait,0
186856551078021,186856551095611,pty_engine_feed,4
186856551098621,186856551118331,event_wait,0
186856551120471,186856551138871,pty_engine_feed,4
186856551141911,186856551161521,event_wait,0
186856551163731,186856551181671,pty_engine_feed,4
186856551184861,186856551204111,event_wait,0
186856551206311,186856551223631,pty_engine_feed,4
186856551226771,186856551246771,event_wait,0
186856551248961,186856551266551,pty_engine_feed,4
186856551269821,186856551288931,event_wait,0
186856551291171,186856551308601,pty_engine_feed,4
186856551311871,186856551331261,event_wait,0
186856551333471,186856551351751,pty_engine_feed,4
186856551354841,186856551373981,event_wait,0
186856551376151,186856551394441,pty_engine_feed,4
186856551397571,186856551418141,event_wait,0
186856551420321,186856551437660,pty_engine_feed,4
186856551440750,186856551460010,event_wait,0
186856551462220,186856551479110,pty_engine_feed,4
186856551482230,186856551501810,event_wait,0
186856551503980,186856551521740,pty_engine_feed,4
186856551524700,186856551544460,event_wait,0
186856551546580,186856551564500,pty_engine_feed,4
186856551567840,186856551588220,event_wait,0
186856551590400,186856551608530,pty_engine_feed,4
186856551611700,186856551631380,event_wait,0
186856551633500,186856551650620,pty_engine_feed,4
186856551653680,186856551673260,event_wait,0
186856551675430,186856551693500,pty_engine_feed,4
186856551696380,186856551716230,event_wait,0
186856551718310,186856551736820,pty_engine_feed,4
186856551741900,186856551761760,event_wait,0
186856551764930,186856551782600,pty_engine_feed,4
186856551785740,186856551806040,event_wait,0
186856551808150,186856551952340,pty_engine_feed,4
186856551961320,186856551981350,event_wait,0
186856551984070,186856552006010,pty_engine_feed,4
186856552009570,186856552032070,event_wait,0
186856552034380,186856552053060,pty_engine_feed,4
186856552056250,186856552075830,event_wait,0
186856552077840,186856552096249,pty_engine_feed,4
186856552099189,186856552120359,event_wait,0
186856552122539,186856552140389,pty_engine_feed,4
186856552143489,186856552163419,event_wait,0
186856552165559,186856552183219,pty_engine_feed,4
186856552186279,186856552205899,event_wait,0
186856552208069,186856552226309,pty_engine_feed,4
186856552229499,186856552248829,event_wait,0
186856552250919,186856552269199,pty_engine_feed,4
186856552273779,186856552294609,event_wait,0
186856552296749,186856552314069,pty_engine_feed,4
186856552317129,186856552338499,event_wait,0
186856552340559,186856552358389,pty_engine_feed,4
186856552361629,186856552381339,event_wait,0
186856552383519,186856552401079,pty_engine_feed,4
186856552404349,186856552424059,event_wait,0
186856552426249,186856552444199,pty_engine_feed,4
186856552447219,186856552467429,event_wait,0
186856552469459,186856552487229,pty_engine_feed,4
186856552490349,186856552509909,event_wait,0
186856552511979,186856552529379,pty_engine_feed,4
186856552532529,186856552552049,event_wait,0
186856552554149,186856552572269,pty_engine_feed,4
186856552575109,186856552595029,event_wait,0
186856552597039,186856552614089,pty_engine_feed,4
186856552617389,186856552637209,event_wait,0
186856552639329,186856552657179,pty_engine_feed,4
186856552660249,186856552680039,event_wait,0
186856552682159,186856552700189,pty_engine_feed,4
186856552703229,186856552722879,event_wait,0
186856552724959,186856552743318,pty_engine_feed,4
186856552746548,186856554035837,event_wait,0
186856554038207,186856554132006,pty_engine_feed,4
186856554135396,186856554159116,event_wait,0
186856554161146,186856554179036,pty_engine_feed,4
186856554182306,186856554205566,event_wait,0
186856554207626,186856554226136,pty_engine_feed,4
186856554229386,186856554251836,event_wait,0
186856554253976,186856554271976,pty_engine_feed,4
186856554275096,186856554298426,event_wait,0
186856554300676,186856554325296,pty_engine_feed,4
186856554328536,186856554350126,event_wait,0
186856554352156,186856554370276,pty_engine_feed,4
186856554373406,186856554396026,event_wait,0
186856554398046,186856554415616,pty_engine_feed,4
186856554418796,186856554439686,event_wait,0
186856554441916,186856554460556,pty_engine_feed,4
186856554463566,186856554483226,event_wait,0
186856554485496,186856554503676,pty_engine_feed,4
186856554506776,186856554526446,event_wait,0
186856554528586,186856554558756,pty_engine_feed,4
186856554561816,186856554581706,event_wait,0
186856554583846,186856554601766,pty_engine_feed,4
186856554604936,186856554624346,event_wait,0
186856554626356,186856554643786,pty_engine_feed,4
186856554646926,186856554666086,event_wait,0
186856554668436,186856554685936,pty_engine_feed,4
186856554689276,186856554709315,event_wait,0
186856554711435,186856554728765,pty_engine_feed,4
186856554731865,186856554751415,event_wait,0
186856554753505,186856554771855,pty_engine_feed,4
186856554774795,186856554795045,event_wait,0
186856554797155,186856554815075,pty_engine_feed,4
186856554818235,186856554838335,event_wait,0
186856554840435,186856554858665,pty_engine_feed,4
186856554861595,186856554881225,event_wait,0
186856554883365,186856554900765,pty_engine_feed,4
186856554903795,186856554924385,event_wait,0
186856554926545,186856554944705,pty_engine_feed,4
186856554948055,186856554968025,event_wait,0
186856554970185,186856554987805,pty_engine_feed,4
186856554990835,186856555011995,event_wait,0
186856555014085,186856555031865,pty_engine_feed,4
186856555034925,186856555055165,event_wait,0
186856555057295,186856555074895,pty_engine_feed,4
186856555077885,186856555097725,event_wait,0
186856555099815,186856555118005,pty_engine_feed,4
186856555124075,186856555143905,event_wait,0
186856555147765,186856555165935,pty_engine_feed,4
186856555169105,186856555189845,event_wait,0
186856555191935,186856555210015,pty_engine_feed,4
186856555212945,186856555235415,event_wait,0
186856555237485,186856555255185,pty_engine_feed,4
186856555258345,186856555279555,event_wait,0
186856555281735,186856555298695,pty_engine_feed,4
186856555301605,186856555336425,event_wait,0
186856555339005,186856555359875,pty_engine_feed,4
186856555363184,186856555402904,event_wait,0
186856555405054,186856555422964,pty_engine_feed,4
186856555426224,186856555451994,event_wait,0
186856555454124,186856555472414,pty_engine_feed,4
186856555475484,186856555498914,event_wait,0
186856555501144,186856555518124,pty_engine_feed,4
186856555521064,186856555543334,event_wait,0
186856555545574,186856555563244,pty_engine_feed,4
186856555566494,186856555588784,event_wait,0
186856555590814,186856555608444,pty_engine_feed,4
186856555611674,186856555633494,event_wait,0
186856555635704,186856555653384,pty_engine_feed,4
186856555656314,186856555676814,event_wait,0
186856555679014,186856555696474,pty_engine_feed,4
186856555699574,186856555719524,event_wait,0
186856555721544,186856555739514,pty_engine_feed,4
186856555742614,186856555766474,event_wait,0
186856555768634,186856555786684,pty_engine_feed,4
186856555789884,186856555810434,event_wait,0
186856555812534,186856555830784,pty_engine_feed,4
186856555833754,186856555853854,event_wait,0
186856555855954,186856555873604,pty_engine_feed,4
186856555876684,186856555896294,event_wait,0
186856555898514,186856555916584,pty_engine_feed,4
186856555919854,186856555939984,event_wait,0
186856555942004,186856555959624,pty_engine_feed,4
186856555962854,186856555982554,event_wait,0
186856555984714,186856556003304,pty_engine_feed,4
186856556018093,186856556043563,event_wait,0
186856556046233,186856556065123,pty_engine_feed,4
186856556068703,186856556091423,event_wait,0
186856556093643,186856556111273,pty_engine_feed,4
186856556114463,186856556136713,event_wait,0
186856556138863,186856556156303,pty_engine_feed,4
186856556159453,186856556180673,event_wait,0
186856556182703,186856556200483,pty_engine_feed,4
186856556203483,186856556225843,event_wait,0
186856556227883,186856556245443,pty_engine_feed,4
186856556248423,186856556268483,event_wait,0
186856556270583,186856556288433,pty_engine_feed,4
186856556291513,186856556311793,event_wait,0
186856556313973,186856556331473,pty_engine_feed,4
186856556334523,186856556356503,event_wait,0
186856556358863,186856556376333,pty_engine_feed,4
186856556379303,186856556399933,event_wait,0
186856556402123,186856556419713,pty_engine_feed,4
186856556422893,186856556444453,event_wait,0
186856556446633,186856556464513,pty_engine_feed,4
186856556467823,186856556488313,event_wait,0
186856556490363,186856556507513,pty_engine_feed,4
186856556510713,186856556531183,event_wait,0
186856556533353,186856556551533,pty_engine_feed,4
